Source,Target,Type,Kind,Id,Label,timeset,Weight
7,34,Undirected,,,,,12.387387
7,36,Undirected,,,,,7.432432
7,37,Undirected,,,,,6.193694
7,43,Undirected,,,,,8.671171
7,46,Undirected,,,,,11.148649
7,48,Undirected,,,,,7.432432
8,19,Undirected,,,,,18.581081
8,23,Undirected,,,,,9.909910
8,41,Undirected,,,,,12.387387
8,51,Undirected,,,,,9.909910
9,42,Undirected,,,,,14.864865
10,11,Undirected,,,,,9.909910
10,14,Undirected,,,,,11.148649
10,15,Undirected,,,,,9.909910
10,18,Undirected,,,,,12.387387
10,22,Undirected,,,,,11.148649
10,24,Undirected,,,,,9.909910
10,25,Undirected,,,,,9.909910
10,30,Undirected,,,,,12.387387
10,34,Undirected,,,,,14.864865
10,37,Undirected,,,,,8.671171
10,43,Undirected,,,,,11.148649
10,46,Undirected,,,,,13.626126
10,48,Undirected,,,,,9.909910
11,14,Undirected,,,,,8.671171
11,15,Undirected,,,,,7.432432
11,18,Undirected,,,,,9.909910
11,22,Undirected,,,,,8.671171
11,24,Undirected,,,,,7.432432
11,25,Undirected,,,,,7.432432
11,30,Undirected,,,,,9.909910
11,34,Undirected,,,,,12.387387
11,37,Undirected,,,,,6.193694
11,43,Undirected,,,,,8.671171
11,46,Undirected,,,,,11.148649
11,48,Undirected,,,,,7.432432
12,23,Undirected,,,,,8.671171
12,39,Undirected,,,,,7.432432
12,43,Undirected,,,,,9.909910
12,53,Undirected,,,,,9.909910
14,15,Undirected,,,,,8.671171
14,18,Undirected,,,,,11.148649
14,22,Undirected,,,,,9.909910
14,24,Undirected,,,,,8.671171
14,25,Undirected,,,,,8.671171
14,30,Undirected,,,,,11.148649
14,34,Undirected,,,,,13.626126
14,37,Undirected,,,,,7.432432
14,43,Undirected,,,,,9.909910
14,46,Undirected,,,,,12.387387
14,48,Undirected,,,,,8.671171
15,18,Undirected,,,,,9.909910
15,22,Undirected,,,,,8.671171
15,24,Undirected,,,,,7.432432
15,25,Undirected,,,,,7.432432
15,30,Undirected,,,,,9.909910
15,34,Undirected,,,,,12.387387
15,37,Undirected,,,,,6.193694
15,43,Undirected,,,,,8.671171
15,46,Undirected,,,,,11.148649
15,48,Undirected,,,,,7.432432
16,53,Undirected,,,,,9.909910
17,32,Undirected,,,,,13.626126
17,36,Undirected,,,,,12.387387
17,40,Undirected,,,,,13.626126
17,44,Undirected,,,,,12.387387
18,22,Undirected,,,,,11.148649
18,24,Undirected,,,,,9.909910
18,25,Undirected,,,,,9.909910
18,30,Undirected,,,,,12.387387
18,34,Undirected,,,,,14.864865
18,37,Undirected,,,,,8.671171
18,43,Undirected,,,,,11.148649
18,46,Undirected,,,,,13.626126
18,48,Undirected,,,,,9.909910
19,23,Undirected,,,,,16.103604
19,41,Undirected,,,,,18.581081
19,51,Undirected,,,,,16.103604
20,24,Undirected,,,,,7.432432
20,25,Undirected,,,,,7.432432
20,30,Undirected,,,,,9.909910
20,36,Undirected,,,,,7.432432
20,48,Undirected,,,,,7.432432
21,26,Undirected,,,,,13.626126
22,24,Undirected,,,,,8.671171
22,25,Undirected,,,,,8.671171
22,30,Undirected,,,,,11.148649
22,34,Undirected,,,,,13.626126
22,37,Undirected,,,,,7.432432
22,43,Undirected,,,,,9.909910
22,46,Undirected,,,,,12.387387
22,48,Undirected,,,,,8.671171
23,39,Undirected,,,,,6.193694
23,41,Undirected,,,,,9.909910
23,43,Undirected,,,,,8.671171
23,51,Undirected,,,,,7.432432
23,53,Undirected,,,,,8.671171
24,25,Undirected,,,,,14.864865
24,30,Undirected,,,,,19.819820
24,34,Undirected,,,,,12.387387
24,37,Undirected,,,,,6.193694
24,43,Undirected,,,,,8.671171
24,46,Undirected,,,,,11.148649
24,48,Undirected,,,,,14.864865
25,30,Undirected,,,,,19.819820
25,34,Undirected,,,,,12.387387
25,37,Undirected,,,,,6.193694
25,43,Undirected,,,,,8.671171
25,46,Undirected,,,,,11.148649
25,48,Undirected,,,,,14.864865
26,27,Undirected,,,,,9.909910
28,47,Undirected,,,,,14.864865
30,34,Undirected,,,,,14.864865
30,37,Undirected,,,,,8.671171
30,43,Undirected,,,,,11.148649
30,46,Undirected,,,,,13.626126
30,48,Undirected,,,,,19.819820
31,52,Undirected,,,,,2.477477
32,36,Undirected,,,,,8.671171
32,40,Undirected,,,,,9.909910
32,44,Undirected,,,,,8.671171
33,35,Undirected,,,,,7.432432
33,45,Undirected,,,,,7.432432
33,50,Undirected,,,,,7.432432
34,37,Undirected,,,,,11.148649
34,43,Undirected,,,,,13.626126
34,46,Undirected,,,,,16.103604
34,48,Undirected,,,,,12.387387
35,38,Undirected,,,,,6.193694
35,45,Undirected,,,,,7.432432
35,50,Undirected,,,,,7.432432
36,40,Undirected,,,,,8.671171
36,44,Undirected,,,,,7.432432
37,43,Undirected,,,,,7.432432
37,46,Undirected,,,,,9.909910
37,48,Undirected,,,,,6.193694
39,43,Undirected,,,,,7.432432
39,53,Undirected,,,,,7.432432
40,44,Undirected,,,,,8.671171
41,51,Undirected,,,,,9.909910
43,46,Undirected,,,,,12.387387
43,48,Undirected,,,,,8.671171
43,53,Undirected,,,,,9.909910
45,50,Undirected,,,,,7.432432
46,48,Undirected,,,,,11.148649
