Source,Target,Type,Kind,Id,Label,timeset,Weight
4,54,Undirected,,,,,5.283019
4,55,Undirected,,,,,9.509434
4,13,Undirected,,,,,7.396226
4,30,Undirected,,,,,6.339623
4,54,Undirected,,,,,5.283019
4,55,Undirected,,,,,9.509434
5,9,Undirected,,,,,9.509434
5,18,Undirected,,,,,10.566038
5,32,Undirected,,,,,10.566038
5,35,Undirected,,,,,7.396226
5,39,Undirected,,,,,9.509434
5,42,Undirected,,,,,8.452830
5,51,Undirected,,,,,7.396226
5,9,Undirected,,,,,9.509434
5,18,Undirected,,,,,10.566038
5,32,Undirected,,,,,10.566038
5,35,Undirected,,,,,7.396226
5,39,Undirected,,,,,9.509434
5,42,Undirected,,,,,8.452830
5,51,Undirected,,,,,7.396226
7,0,Undirected,,,,,10.566038
7,2,Undirected,,,,,8.452830
7,0,Undirected,,,,,10.566038
7,2,Undirected,,,,,8.452830
7,8,Undirected,,,,,8.452830
7,10,Undirected,,,,,6.339623
7,15,Undirected,,,,,8.452830
7,19,Undirected,,,,,6.339623
7,20,Undirected,,,,,7.396226
7,21,Undirected,,,,,13.735849
7,22,Undirected,,,,,12.679245
7,23,Undirected,,,,,6.339623
7,27,Undirected,,,,,6.339623
7,29,Undirected,,,,,6.339623
7,40,Undirected,,,,,7.396226
7,44,Undirected,,,,,6.339623
7,46,Undirected,,,,,12.679245
7,47,Undirected,,,,,11.622642
7,50,Undirected,,,,,6.339623
7,52,Undirected,,,,,6.339623
7,53,Undirected,,,,,6.339623
7,8,Undirected,,,,,8.452830
7,10,Undirected,,,,,6.339623
7,15,Undirected,,,,,8.452830
7,19,Undirected,,,,,6.339623
7,20,Undirected,,,,,7.396226
7,21,Undirected,,,,,13.735849
7,22,Undirected,,,,,12.679245
7,23,Undirected,,,,,6.339623
7,27,Undirected,,,,,6.339623
7,29,Undirected,,,,,6.339623
7,40,Undirected,,,,,7.396226
7,44,Undirected,,,,,6.339623
7,46,Undirected,,,,,12.679245
7,47,Undirected,,,,,11.622642
7,50,Undirected,,,,,6.339623
7,52,Undirected,,,,,6.339623
7,53,Undirected,,,,,6.339623
8,0,Undirected,,,,,12.679245
8,2,Undirected,,,,,10.566038
8,7,Undirected,,,,,8.452830
8,0,Undirected,,,,,12.679245
8,2,Undirected,,,,,10.566038
8,7,Undirected,,,,,8.452830
8,10,Undirected,,,,,8.452830
8,15,Undirected,,,,,10.566038
8,19,Undirected,,,,,8.452830
8,20,Undirected,,,,,9.509434
8,21,Undirected,,,,,15.849057
8,22,Undirected,,,,,14.792453
8,23,Undirected,,,,,8.452830
8,27,Undirected,,,,,8.452830
8,29,Undirected,,,,,8.452830
8,40,Undirected,,,,,9.509434
8,44,Undirected,,,,,8.452830
8,46,Undirected,,,,,14.792453
8,47,Undirected,,,,,13.735849
8,50,Undirected,,,,,8.452830
8,52,Undirected,,,,,8.452830
8,10,Undirected,,,,,8.452830
8,15,Undirected,,,,,10.566038
8,19,Undirected,,,,,8.452830
8,20,Undirected,,,,,9.509434
8,21,Undirected,,,,,15.849057
8,22,Undirected,,,,,14.792453
8,23,Undirected,,,,,8.452830
8,27,Undirected,,,,,8.452830
8,29,Undirected,,,,,8.452830
8,40,Undirected,,,,,9.509434
8,44,Undirected,,,,,8.452830
8,46,Undirected,,,,,14.792453
8,47,Undirected,,,,,13.735849
8,50,Undirected,,,,,8.452830
8,52,Undirected,,,,,8.452830
9,5,Undirected,,,,,9.509434
9,5,Undirected,,,,,9.509434
9,32,Undirected,,,,,9.509434
9,35,Undirected,,,,,6.339623
9,39,Undirected,,,,,8.452830
9,42,Undirected,,,,,7.396226
9,51,Undirected,,,,,6.339623
9,32,Undirected,,,,,9.509434
9,35,Undirected,,,,,6.339623
9,39,Undirected,,,,,8.452830
9,42,Undirected,,,,,7.396226
9,51,Undirected,,,,,6.339623
10,0,Undirected,,,,,10.566038
10,2,Undirected,,,,,8.452830
10,7,Undirected,,,,,6.339623
10,8,Undirected,,,,,8.452830
10,0,Undirected,,,,,10.566038
10,2,Undirected,,,,,8.452830
10,7,Undirected,,,,,6.339623
10,8,Undirected,,,,,8.452830
10,15,Undirected,,,,,8.452830
10,19,Undirected,,,,,6.339623
10,20,Undirected,,,,,7.396226
10,21,Undirected,,,,,13.735849
10,22,Undirected,,,,,12.679245
10,23,Undirected,,,,,6.339623
10,27,Undirected,,,,,6.339623
10,29,Undirected,,,,,6.339623
10,40,Undirected,,,,,7.396226
10,44,Undirected,,,,,6.339623
10,46,Undirected,,,,,12.679245
10,47,Undirected,,,,,11.622642
10,50,Undirected,,,,,6.339623
10,52,Undirected,,,,,6.339623
10,15,Undirected,,,,,8.452830
10,19,Undirected,,,,,6.339623
10,20,Undirected,,,,,7.396226
10,21,Undirected,,,,,13.735849
10,22,Undirected,,,,,12.679245
10,23,Undirected,,,,,6.339623
10,27,Undirected,,,,,6.339623
10,29,Undirected,,,,,6.339623
10,40,Undirected,,,,,7.396226
10,44,Undirected,,,,,6.339623
10,46,Undirected,,,,,12.679245
10,47,Undirected,,,,,11.622642
10,50,Undirected,,,,,6.339623
10,52,Undirected,,,,,6.339623
11,41,Undirected,,,,,12.679245
11,41,Undirected,,,,,12.679245
12,3,Undirected,,,,,16.905660
12,3,Undirected,,,,,16.905660
12,14,Undirected,,,,,8.452830
12,17,Undirected,,,,,8.452830
12,18,Undirected,,,,,10.566038
12,24,Undirected,,,,,8.452830
12,25,Undirected,,,,,29.584906
12,26,Undirected,,,,,23.245283
12,28,Undirected,,,,,8.452830
12,31,Undirected,,,,,8.452830
12,32,Undirected,,,,,10.566038
12,34,Undirected,,,,,8.452830
12,36,Undirected,,,,,9.509434
12,38,Undirected,,,,,8.452830
12,39,Undirected,,,,,9.509434
12,42,Undirected,,,,,8.452830
12,45,Undirected,,,,,19.018868
12,14,Undirected,,,,,8.452830
12,17,Undirected,,,,,8.452830
12,18,Undirected,,,,,10.566038
12,24,Undirected,,,,,8.452830
12,25,Undirected,,,,,29.584906
12,26,Undirected,,,,,23.245283
12,28,Undirected,,,,,8.452830
12,31,Undirected,,,,,8.452830
12,32,Undirected,,,,,10.566038
12,34,Undirected,,,,,8.452830
12,36,Undirected,,,,,9.509434
12,38,Undirected,,,,,8.452830
12,39,Undirected,,,,,9.509434
12,42,Undirected,,,,,8.452830
12,45,Undirected,,,,,19.018868
13,4,Undirected,,,,,7.396226
13,4,Undirected,,,,,7.396226
13,30,Undirected,,,,,7.396226
13,54,Undirected,,,,,6.339623
13,55,Undirected,,,,,10.566038
13,30,Undirected,,,,,7.396226
13,54,Undirected,,,,,6.339623
13,55,Undirected,,,,,10.566038
14,3,Undirected,,,,,6.339623
14,12,Undirected,,,,,8.452830
14,3,Undirected,,,,,6.339623
14,12,Undirected,,,,,8.452830
14,18,Undirected,,,,,8.452830
14,25,Undirected,,,,,12.679245
14,26,Undirected,,,,,9.509434
14,31,Undirected,,,,,6.339623
14,34,Undirected,,,,,6.339623
14,38,Undirected,,,,,6.339623
14,42,Undirected,,,,,6.339623
14,45,Undirected,,,,,7.396226
14,18,Undirected,,,,,8.452830
14,25,Undirected,,,,,12.679245
14,26,Undirected,,,,,9.509434
14,31,Undirected,,,,,6.339623
14,34,Undirected,,,,,6.339623
14,38,Undirected,,,,,6.339623
14,42,Undirected,,,,,6.339623
14,45,Undirected,,,,,7.396226
15,0,Undirected,,,,,12.679245
15,2,Undirected,,,,,10.566038
15,7,Undirected,,,,,8.452830
15,8,Undirected,,,,,10.566038
15,10,Undirected,,,,,8.452830
15,0,Undirected,,,,,12.679245
15,2,Undirected,,,,,10.566038
15,7,Undirected,,,,,8.452830
15,8,Undirected,,,,,10.566038
15,10,Undirected,,,,,8.452830
15,19,Undirected,,,,,8.452830
15,20,Undirected,,,,,9.509434
15,21,Undirected,,,,,15.849057
15,22,Undirected,,,,,14.792453
15,23,Undirected,,,,,8.452830
15,27,Undirected,,,,,8.452830
15,29,Undirected,,,,,8.452830
15,40,Undirected,,,,,9.509434
15,44,Undirected,,,,,8.452830
15,46,Undirected,,,,,14.792453
15,47,Undirected,,,,,13.735849
15,50,Undirected,,,,,8.452830
15,52,Undirected,,,,,8.452830
15,19,Undirected,,,,,8.452830
15,20,Undirected,,,,,9.509434
15,21,Undirected,,,,,15.849057
15,22,Undirected,,,,,14.792453
15,23,Undirected,,,,,8.452830
15,27,Undirected,,,,,8.452830
15,29,Undirected,,,,,8.452830
15,40,Undirected,,,,,9.509434
15,44,Undirected,,,,,8.452830
15,46,Undirected,,,,,14.792453
15,47,Undirected,,,,,13.735849
15,50,Undirected,,,,,8.452830
15,52,Undirected,,,,,8.452830
16,49,Undirected,,,,,8.452830
16,49,Undirected,,,,,8.452830
17,3,Undirected,,,,,6.339623
17,12,Undirected,,,,,8.452830
17,3,Undirected,,,,,6.339623
17,12,Undirected,,,,,8.452830
17,24,Undirected,,,,,6.339623
17,25,Undirected,,,,,12.679245
17,26,Undirected,,,,,9.509434
17,28,Undirected,,,,,6.339623
17,32,Undirected,,,,,8.452830
17,36,Undirected,,,,,7.396226
17,39,Undirected,,,,,7.396226
17,45,Undirected,,,,,7.396226
17,24,Undirected,,,,,6.339623
17,25,Undirected,,,,,12.679245
17,26,Undirected,,,,,9.509434
17,28,Undirected,,,,,6.339623
17,32,Undirected,,,,,8.452830
17,36,Undirected,,,,,7.396226
17,39,Undirected,,,,,7.396226
17,45,Undirected,,,,,7.396226
18,3,Undirected,,,,,8.452830
18,5,Undirected,,,,,10.566038
18,12,Undirected,,,,,10.566038
18,14,Undirected,,,,,8.452830
18,3,Undirected,,,,,8.452830
18,5,Undirected,,,,,10.566038
18,12,Undirected,,,,,10.566038
18,14,Undirected,,,,,8.452830
18,25,Undirected,,,,,14.792453
18,26,Undirected,,,,,11.622642
18,31,Undirected,,,,,8.452830
18,34,Undirected,,,,,8.452830
18,38,Undirected,,,,,8.452830
18,42,Undirected,,,,,8.452830
18,45,Undirected,,,,,9.509434
18,25,Undirected,,,,,14.792453
18,26,Undirected,,,,,11.622642
18,31,Undirected,,,,,8.452830
18,34,Undirected,,,,,8.452830
18,38,Undirected,,,,,8.452830
18,42,Undirected,,,,,8.452830
18,45,Undirected,,,,,9.509434
19,0,Undirected,,,,,10.566038
19,2,Undirected,,,,,8.452830
19,7,Undirected,,,,,6.339623
19,8,Undirected,,,,,8.452830
19,10,Undirected,,,,,6.339623
19,15,Undirected,,,,,8.452830
19,0,Undirected,,,,,10.566038
19,2,Undirected,,,,,8.452830
19,7,Undirected,,,,,6.339623
19,8,Undirected,,,,,8.452830
19,10,Undirected,,,,,6.339623
19,15,Undirected,,,,,8.452830
19,20,Undirected,,,,,7.396226
19,21,Undirected,,,,,13.735849
19,22,Undirected,,,,,12.679245
19,23,Undirected,,,,,6.339623
19,27,Undirected,,,,,6.339623
19,29,Undirected,,,,,6.339623
19,40,Undirected,,,,,7.396226
19,44,Undirected,,,,,6.339623
19,46,Undirected,,,,,12.679245
19,47,Undirected,,,,,11.622642
19,50,Undirected,,,,,6.339623
19,52,Undirected,,,,,6.339623
19,20,Undirected,,,,,7.396226
19,21,Undirected,,,,,13.735849
19,22,Undirected,,,,,12.679245
19,23,Undirected,,,,,6.339623
19,27,Undirected,,,,,6.339623
19,29,Undirected,,,,,6.339623
19,40,Undirected,,,,,7.396226
19,44,Undirected,,,,,6.339623
19,46,Undirected,,,,,12.679245
19,47,Undirected,,,,,11.622642
19,50,Undirected,,,,,6.339623
19,52,Undirected,,,,,6.339623
20,0,Undirected,,,,,11.622642
20,2,Undirected,,,,,9.509434
20,7,Undirected,,,,,7.396226
20,8,Undirected,,,,,9.509434
20,10,Undirected,,,,,7.396226
20,15,Undirected,,,,,9.509434
20,19,Undirected,,,,,7.396226
20,0,Undirected,,,,,11.622642
20,2,Undirected,,,,,9.509434
20,7,Undirected,,,,,7.396226
20,8,Undirected,,,,,9.509434
20,10,Undirected,,,,,7.396226
20,15,Undirected,,,,,9.509434
20,19,Undirected,,,,,7.396226
20,21,Undirected,,,,,14.792453
20,22,Undirected,,,,,13.735849
20,23,Undirected,,,,,7.396226
20,27,Undirected,,,,,7.396226
20,29,Undirected,,,,,7.396226
20,40,Undirected,,,,,8.452830
20,44,Undirected,,,,,7.396226
20,46,Undirected,,,,,13.735849
20,47,Undirected,,,,,12.679245
20,50,Undirected,,,,,7.396226
20,52,Undirected,,,,,7.396226
20,21,Undirected,,,,,14.792453
20,22,Undirected,,,,,13.735849
20,23,Undirected,,,,,7.396226
20,27,Undirected,,,,,7.396226
20,29,Undirected,,,,,7.396226
20,40,Undirected,,,,,8.452830
20,44,Undirected,,,,,7.396226
20,46,Undirected,,,,,13.735849
20,47,Undirected,,,,,12.679245
20,50,Undirected,,,,,7.396226
20,52,Undirected,,,,,7.396226
21,0,Undirected,,,,,17.962264
21,2,Undirected,,,,,15.849057
21,7,Undirected,,,,,13.735849
21,8,Undirected,,,,,15.849057
21,10,Undirected,,,,,13.735849
21,15,Undirected,,,,,15.849057
21,19,Undirected,,,,,13.735849
21,20,Undirected,,,,,14.792453
21,0,Undirected,,,,,17.962264
21,2,Undirected,,,,,15.849057
21,7,Undirected,,,,,13.735849
21,8,Undirected,,,,,15.849057
21,10,Undirected,,,,,13.735849
21,15,Undirected,,,,,15.849057
21,19,Undirected,,,,,13.735849
21,20,Undirected,,,,,14.792453
21,22,Undirected,,,,,20.075472
21,23,Undirected,,,,,13.735849
21,27,Undirected,,,,,13.735849
21,29,Undirected,,,,,13.735849
21,40,Undirected,,,,,14.792453
21,44,Undirected,,,,,13.735849
21,46,Undirected,,,,,20.075472
21,47,Undirected,,,,,19.018868
21,50,Undirected,,,,,13.735849
21,52,Undirected,,,,,13.735849
21,22,Undirected,,,,,20.075472
21,23,Undirected,,,,,13.735849
21,27,Undirected,,,,,13.735849
21,29,Undirected,,,,,13.735849
21,40,Undirected,,,,,14.792453
21,44,Undirected,,,,,13.735849
21,46,Undirected,,,,,20.075472
21,47,Undirected,,,,,19.018868
21,50,Undirected,,,,,13.735849
21,52,Undirected,,,,,13.735849
22,0,Undirected,,,,,16.905660
22,2,Undirected,,,,,14.792453
22,7,Undirected,,,,,12.679245
22,8,Undirected,,,,,14.792453
22,10,Undirected,,,,,12.679245
22,15,Undirected,,,,,14.792453
22,19,Undirected,,,,,12.679245
22,20,Undirected,,,,,13.735849
22,21,Undirected,,,,,20.075472
22,0,Undirected,,,,,16.905660
22,2,Undirected,,,,,14.792453
22,7,Undirected,,,,,12.679245
22,8,Undirected,,,,,14.792453
22,10,Undirected,,,,,12.679245
22,15,Undirected,,,,,14.792453
22,19,Undirected,,,,,12.679245
22,20,Undirected,,,,,13.735849
22,21,Undirected,,,,,20.075472
22,23,Undirected,,,,,12.679245
22,27,Undirected,,,,,12.679245
22,29,Undirected,,,,,12.679245
22,40,Undirected,,,,,13.735849
22,44,Undirected,,,,,12.679245
22,46,Undirected,,,,,19.018868
22,47,Undirected,,,,,17.962264
22,50,Undirected,,,,,12.679245
22,52,Undirected,,,,,12.679245
22,23,Undirected,,,,,12.679245
22,27,Undirected,,,,,12.679245
22,29,Undirected,,,,,12.679245
22,40,Undirected,,,,,13.735849
22,44,Undirected,,,,,12.679245
22,46,Undirected,,,,,19.018868
22,47,Undirected,,,,,17.962264
22,50,Undirected,,,,,12.679245
22,52,Undirected,,,,,12.679245
23,0,Undirected,,,,,10.566038
23,1,Undirected,,,,,12.679245
23,2,Undirected,,,,,8.452830
23,7,Undirected,,,,,6.339623
23,8,Undirected,,,,,8.452830
23,10,Undirected,,,,,6.339623
23,15,Undirected,,,,,8.452830
23,19,Undirected,,,,,6.339623
23,20,Undirected,,,,,7.396226
23,21,Undirected,,,,,13.735849
23,22,Undirected,,,,,12.679245
23,0,Undirected,,,,,10.566038
23,1,Undirected,,,,,12.679245
23,2,Undirected,,,,,8.452830
23,7,Undirected,,,,,6.339623
23,8,Undirected,,,,,8.452830
23,10,Undirected,,,,,6.339623
23,15,Undirected,,,,,8.452830
23,19,Undirected,,,,,6.339623
23,20,Undirected,,,,,7.396226
23,21,Undirected,,,,,13.735849
23,22,Undirected,,,,,12.679245
23,27,Undirected,,,,,12.679245
23,29,Undirected,,,,,12.679245
23,40,Undirected,,,,,7.396226
23,43,Undirected,,,,,6.339623
23,44,Undirected,,,,,6.339623
23,46,Undirected,,,,,25.358491
23,47,Undirected,,,,,11.622642
23,50,Undirected,,,,,12.679245
23,52,Undirected,,,,,6.339623
23,27,Undirected,,,,,12.679245
23,29,Undirected,,,,,12.679245
23,40,Undirected,,,,,7.396226
23,43,Undirected,,,,,6.339623
23,44,Undirected,,,,,6.339623
23,46,Undirected,,,,,25.358491
23,47,Undirected,,,,,11.622642
23,50,Undirected,,,,,12.679245
23,52,Undirected,,,,,6.339623
24,3,Undirected,,,,,6.339623
24,12,Undirected,,,,,8.452830
24,17,Undirected,,,,,6.339623
24,3,Undirected,,,,,6.339623
24,12,Undirected,,,,,8.452830
24,17,Undirected,,,,,6.339623
24,25,Undirected,,,,,12.679245
24,26,Undirected,,,,,9.509434
24,28,Undirected,,,,,6.339623
24,32,Undirected,,,,,8.452830
24,36,Undirected,,,,,7.396226
24,39,Undirected,,,,,7.396226
24,45,Undirected,,,,,7.396226
24,25,Undirected,,,,,12.679245
24,26,Undirected,,,,,9.509434
24,28,Undirected,,,,,6.339623
24,32,Undirected,,,,,8.452830
24,36,Undirected,,,,,7.396226
24,39,Undirected,,,,,7.396226
24,45,Undirected,,,,,7.396226
25,3,Undirected,,,,,25.358491
25,12,Undirected,,,,,29.584906
25,14,Undirected,,,,,12.679245
25,17,Undirected,,,,,12.679245
25,18,Undirected,,,,,14.792453
25,24,Undirected,,,,,12.679245
25,3,Undirected,,,,,25.358491
25,12,Undirected,,,,,29.584906
25,14,Undirected,,,,,12.679245
25,17,Undirected,,,,,12.679245
25,18,Undirected,,,,,14.792453
25,24,Undirected,,,,,12.679245
25,26,Undirected,,,,,31.698113
25,28,Undirected,,,,,12.679245
25,31,Undirected,,,,,12.679245
25,32,Undirected,,,,,14.792453
25,34,Undirected,,,,,12.679245
25,36,Undirected,,,,,13.735849
25,38,Undirected,,,,,12.679245
25,39,Undirected,,,,,13.735849
25,42,Undirected,,,,,12.679245
25,45,Undirected,,,,,27.471698
25,26,Undirected,,,,,31.698113
25,28,Undirected,,,,,12.679245
25,31,Undirected,,,,,12.679245
25,32,Undirected,,,,,14.792453
25,34,Undirected,,,,,12.679245
25,36,Undirected,,,,,13.735849
25,38,Undirected,,,,,12.679245
25,39,Undirected,,,,,13.735849
25,42,Undirected,,,,,12.679245
25,45,Undirected,,,,,27.471698
26,3,Undirected,,,,,19.018868
26,12,Undirected,,,,,23.245283
26,14,Undirected,,,,,9.509434
26,17,Undirected,,,,,9.509434
26,18,Undirected,,,,,11.622642
26,24,Undirected,,,,,9.509434
26,25,Undirected,,,,,31.698113
26,3,Undirected,,,,,19.018868
26,12,Undirected,,,,,23.245283
26,14,Undirected,,,,,9.509434
26,17,Undirected,,,,,9.509434
26,18,Undirected,,,,,11.622642
26,24,Undirected,,,,,9.509434
26,25,Undirected,,,,,31.698113
26,28,Undirected,,,,,9.509434
26,31,Undirected,,,,,9.509434
26,32,Undirected,,,,,11.622642
26,34,Undirected,,,,,9.509434
26,36,Undirected,,,,,10.566038
26,38,Undirected,,,,,9.509434
26,39,Undirected,,,,,10.566038
26,42,Undirected,,,,,9.509434
26,45,Undirected,,,,,21.132075
26,28,Undirected,,,,,9.509434
26,31,Undirected,,,,,9.509434
26,32,Undirected,,,,,11.622642
26,34,Undirected,,,,,9.509434
26,36,Undirected,,,,,10.566038
26,38,Undirected,,,,,9.509434
26,39,Undirected,,,,,10.566038
26,42,Undirected,,,,,9.509434
26,45,Undirected,,,,,21.132075
27,0,Undirected,,,,,10.566038
27,1,Undirected,,,,,6.339623
27,2,Undirected,,,,,8.452830
27,7,Undirected,,,,,6.339623
27,8,Undirected,,,,,8.452830
27,10,Undirected,,,,,6.339623
27,15,Undirected,,,,,8.452830
27,19,Undirected,,,,,6.339623
27,20,Undirected,,,,,7.396226
27,21,Undirected,,,,,13.735849
27,22,Undirected,,,,,12.679245
27,23,Undirected,,,,,12.679245
27,0,Undirected,,,,,10.566038
27,1,Undirected,,,,,6.339623
27,2,Undirected,,,,,8.452830
27,7,Undirected,,,,,6.339623
27,8,Undirected,,,,,8.452830
27,10,Undirected,,,,,6.339623
27,15,Undirected,,,,,8.452830
27,19,Undirected,,,,,6.339623
27,20,Undirected,,,,,7.396226
27,21,Undirected,,,,,13.735849
27,22,Undirected,,,,,12.679245
27,23,Undirected,,,,,12.679245
27,29,Undirected,,,,,12.679245
27,40,Undirected,,,,,7.396226
27,44,Undirected,,,,,6.339623
27,46,Undirected,,,,,25.358491
27,47,Undirected,,,,,11.622642
27,50,Undirected,,,,,12.679245
27,52,Undirected,,,,,6.339623
27,29,Undirected,,,,,12.679245
27,40,Undirected,,,,,7.396226
27,44,Undirected,,,,,6.339623
27,46,Undirected,,,,,25.358491
27,47,Undirected,,,,,11.622642
27,50,Undirected,,,,,12.679245
27,52,Undirected,,,,,6.339623
28,3,Undirected,,,,,6.339623
28,12,Undirected,,,,,8.452830
28,17,Undirected,,,,,6.339623
28,24,Undirected,,,,,6.339623
28,25,Undirected,,,,,12.679245
28,26,Undirected,,,,,9.509434
28,3,Undirected,,,,,6.339623
28,12,Undirected,,,,,8.452830
28,17,Undirected,,,,,6.339623
28,24,Undirected,,,,,6.339623
28,25,Undirected,,,,,12.679245
28,26,Undirected,,,,,9.509434
28,32,Undirected,,,,,8.452830
28,36,Undirected,,,,,7.396226
28,39,Undirected,,,,,7.396226
28,45,Undirected,,,,,7.396226
28,32,Undirected,,,,,8.452830
28,36,Undirected,,,,,7.396226
28,39,Undirected,,,,,7.396226
28,45,Undirected,,,,,7.396226
29,0,Undirected,,,,,10.566038
29,1,Undirected,,,,,6.339623
29,2,Undirected,,,,,8.452830
29,7,Undirected,,,,,6.339623
29,8,Undirected,,,,,8.452830
29,10,Undirected,,,,,6.339623
29,15,Undirected,,,,,8.452830
29,19,Undirected,,,,,6.339623
29,20,Undirected,,,,,7.396226
29,21,Undirected,,,,,13.735849
29,22,Undirected,,,,,12.679245
29,23,Undirected,,,,,12.679245
29,27,Undirected,,,,,12.679245
29,0,Undirected,,,,,10.566038
29,1,Undirected,,,,,6.339623
29,2,Undirected,,,,,8.452830
29,7,Undirected,,,,,6.339623
29,8,Undirected,,,,,8.452830
29,10,Undirected,,,,,6.339623
29,15,Undirected,,,,,8.452830
29,19,Undirected,,,,,6.339623
29,20,Undirected,,,,,7.396226
29,21,Undirected,,,,,13.735849
29,22,Undirected,,,,,12.679245
29,23,Undirected,,,,,12.679245
29,27,Undirected,,,,,12.679245
29,40,Undirected,,,,,7.396226
29,44,Undirected,,,,,6.339623
29,46,Undirected,,,,,25.358491
29,47,Undirected,,,,,11.622642
29,50,Undirected,,,,,12.679245
29,52,Undirected,,,,,6.339623
29,40,Undirected,,,,,7.396226
29,44,Undirected,,,,,6.339623
29,46,Undirected,,,,,25.358491
29,47,Undirected,,,,,11.622642
29,50,Undirected,,,,,12.679245
29,52,Undirected,,,,,6.339623
30,4,Undirected,,,,,6.339623
30,13,Undirected,,,,,7.396226
30,4,Undirected,,,,,6.339623
30,13,Undirected,,,,,7.396226
