,,№,Индекс,Наименование,,Семестр 3,,,,,,,,,,,,,,,,,,,,,,,,,Семестр 4,,,,,,,,,,,,,,,,,,,,,,,,,Итого за курс,,,,,,,,,,,,,,,,,,,,,,,,,Каф.,Наименование кафедры,Семестр,
,,,,,,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,,,,
,,,,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,Всего,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,Б1.В.01.07,Разработка интернет-приложений,,Эк,216,72,36,,,,,,,,36,,,,108,,,,36,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,216,72,36,,,,,,,,36,,,,108,,,,36,,,,6,,404,Кафедра современных образовательных технологий (СОТ_ИППС),5,6436058
3,,,Б1.В.01.08,Разработка пользовательского интерфейса,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,216,72,36,,,,,,,,36,,,,108,,,,36,,,,6,,Эк,216,72,36,,,,,,,,36,,,,108,,,,36,,,,6,,404,Кафедра современных образовательных технологий (СОТ_ИППС),6,6436059
3,,,Б1.В.01.ДВ.01.01,Компьютерная психодиагностика,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),5,6436061
3,{none},,Б1.В.01.ДВ.01.02,Системы записи аудиовизуальных документов,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),5,6436062
3,{none},,Б1.В.02,Модуль 2. Организационно-управленческий,,За,72,54,18,,,,,,,,36,,,,18,,,,,,,,2,,Эк(2) За(2) КР,612,252,108,,,,,,,,144,,,,288,,,,72,,,,17,,Эк(2) За(3) КР,684,306,126,,,,,,,,180,,,,306,,,,72,,,,19,,,,5678,6436015
3,,,Б1.В.02.02,Конфликтология,,За,72,54,18,,,,,,,,36,,,,18,,,,,,,,2,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк За,216,108,36,,,,,,,,72,,,,72,,,,36,,,,6,,404,Кафедра современных образовательных технологий (СОТ_ИППС),56,6436064
3,,,Б1.В.02.07,Логика,,,,,,,,,,,,,,,,,,,,,,,,,,,За,144,54,18,,,,,,,,36,,,,90,,,,,,,,4,,За,144,54,18,,,,,,,,36,,,,90,,,,,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),6,6436069
3,,,Б1.В.02.ДВ.01.01,Практическая психология,,,,,,,,,,,,,,,,,,,,,,,,,,,За,180,72,36,,,,,,,,36,,,,108,,,,,,,,5,,За,180,72,36,,,,,,,,36,,,,108,,,,,,,,5,,404,Кафедра современных образовательных технологий (СОТ_ИППС),6,6436071
3,{none},,Б1.В.02.ДВ.01.02,Социология,,,,,,,,,,,,,,,,,,,,,,,,,,,За,180,72,36,,,,,,,,36,,,,108,,,,,,,,5,,За,180,72,36,,,,,,,,36,,,,108,,,,,,,,5,,404,Кафедра современных образовательных технологий (СОТ_ИППС),6,6436072
3,,,Б1.В.02.ДВ.02.01,Социальная психология,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк КР,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,Эк КР,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),6,6436044
3,{none},,Б1.В.02.ДВ.02.02,Психология личности,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк КР,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,Эк КР,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),6,6436045
3,,,ФТД.01,Тайм-менеджмент,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,404,Кафедра современных образовательных технологий (СОТ_ИППС),6,6436051
3,,,ФТД.02,Деловая коммуникация,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,,,,,,,,,36,,,,36,,,,,,,,2,,За,72,36,,,,,,,,,36,,,,36,,,,,,,,2,,404,Кафедра современных образовательных технологий (СОТ_ИППС),6,6436040
4,{none},,Б1.В.01,Модуль 1. Производственно-технологический,,Эк(2) За,396,144,54,,,,,,,,90,,,,180,,,,72,,,,11,,Эк,144,36,18,,,,,,,,18,,,,72,,,,36,,,,4,,Эк(3) За,540,180,72,,,,,,,,108,,,,252,,,,108,,,,15,,,,5678,6436018
4,,,Б1.В.01.05,Компьютерный дизайн,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,Эк,144,36,18,,,,,,,,18,,,,72,,,,36,,,,4,,Эк За,216,72,36,,,,,,,,36,,,,108,,,,36,,,,6,,404,Кафедра современных образовательных технологий (СОТ_ИППС),78,6436056
4,,,Б1.В.01.06,Мультимедиа-технологии в социальных коммуникациях,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),7,6436057
4,,,Б1.В.01.09,Разработка и стандартизация программных средств и информационных технологий,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,404,Кафедра современных образовательных технологий (СОТ_ИППС),7,6436060
4,{none},,Б1.В.02,Модуль 2. Организационно-управленческий,,Эк За(3),540,198,72,,,,,,,,126,,,,306,,,,36,,,,15,,Эк За(2),432,180,72,,,,,,,,108,,,,216,,,,36,,,,12,,Эк(2) За(5),972,378,144,,,,,,,,234,,,,522,,,,72,,,,27,,,,5678,6436015
4,,,Б1.В.02.01,Инженерная психология и эргономика,,,,,,,,,,,,,,,,,,,,,,,,,,,За,144,72,36,,,,,,,,36,,,,72,,,,,,,,4,,За,144,72,36,,,,,,,,36,,,,72,,,,,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),8,6436063
4,,,Б1.В.02.03,Теория коммуникаций,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк За,252,108,36,,,,,,,,72,,,,108,,,,36,,,,7,,404,Кафедра современных образовательных технологий (СОТ_ИППС),78,6436065
4,,,Б1.В.02.04,Основы межличностных коммуникаций,,За,144,54,18,,,,,,,,36,,,,90,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,За,144,54,18,,,,,,,,36,,,,90,,,,,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),7,6436066
4,,,Б1.В.02.05,Социально-информационный менеджмент,,,,,,,,,,,,,,,,,,,,,,,,,,,За,144,54,18,,,,,,,,36,,,,90,,,,,,,,4,,За,144,54,18,,,,,,,,36,,,,90,,,,,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),8,6436067
4,,,Б1.В.02.06,Организационное поведение,,За,144,36,18,,,,,,,,18,,,,108,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,За,144,36,18,,,,,,,,18,,,,108,,,,,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),7,6436068
